63 0 0 5 14 2 12 6 7 4 8 13 10 9 15 3 11
56 0 0 5 14 2 12 8 7 4 6 13 10 9 15 3 11
53 0 1 5 14 11 12 8 7 4 6 13 10 9 15 3 2
58 0 2 5 14 11 12 8 4 7 6 13 10 9 15 3 2
64 0 3 5 14 11 12 8 4 7 15 13 10 9 6 3 2
59 0 4 5 14 11 12 8 4 7 15 9 10 13 6 3 2
57 0 5 7 14 11 12 8 4 5 15 9 10 13 6 3 2
52 0 6 7 14 8 12 11 4 5 15 9 10 13 6 3 2
64 0 7 7 9 8 12 11 4 5 15 14 10 13 6 3 2
65 0 8 7 9 8 12 11 4 6 15 14 10 13 5 3 2
64 0 9 2 9 8 12 11 4 6 15 14 10 13 5 3 7
60 0 10 2 9 8 12 11 4 6 15 14 10 3 5 13 7
72 0 11 2 9 8 12 11 4 6 15 14 10 3 7 13 5
60 0 12 2 9 8 12 11 4 6 15 14 13 3 7 10 5
62 0 13 2 8 9 12 11 4 6 15 14 13 3 7 10 5
51 0 14 2 8 13 12 11 4 6 15 14 9 3 7 10 5
50 0 15 2 8 13 12 11 4 6 15 14 9 3 10 7 5
57 0 16 2 8 13 12 11 3 6 15 14 9 4 10 7 5
58 0 17 2 8 10 12 11 3 6 15 14 9 4 13 7 5
60 0 18 13 8 10 12 11 3 6 15 14 9 4 2 7 5
67 0 19 13 8 10 12 11 3 7 15 14 9 4 2 6 5
78 0 20 15 8 10 12 11 3 7 13 14 9 4 2 6 5
73 0 21 15 12 10 8 11 3 7 13 14 9 4 2 6 5
65 0 22 15 12 10 8 14 3 7 13 11 9 4 2 6 5
46 0 23 15 12 10 5 14 3 7 13 11 9 4 2 6 8
48 0 24 15 12 10 5 14 3 7 13 6 9 4 2 11 8
43 0 25 15 12 10 5 14 3 7 6 13 9 4 2 11 8
46 0 26 15 12 10 5 11 3 7 6 13 9 4 2 14 8
41 0 27 15 12 10 5 11 3 9 6 13 7 4 2 14 8
44 0 28 15 12 10 5 9 3 11 6 13 7 4 2 14 8
53 0 29 7 12 10 5 9 3 11 6 13 15 4 2 14 8
52 0 30 7 12 10 5 9 3 6 11 13 15 4 2 14 8
52 0 31 7 12 10 6 9 3 5 11 13 15 4 2 14 8
50 0 32 7 12 14 6 9 3 5 11 13 15 4 2 10 8
57 0 33 7 12 14 6 11 3 5 9 13 15 4 2 10 8
55 0 34 7 12 14 6 11 3 5 9 13 2 4 15 10 8
52 0 35 7 12 14 6 10 3 5 9 13 2 4 15 11 8
57 0 36 7 12 14 6 10 3 5 9 15 2 4 13 11 8
62 0 37 7 11 14 6 10 3 5 9 15 2 4 13 12 8
61 0 38 7 11 3 6 10 14 5 9 15 2 4 13 12 8
73 0 39 7 11 3 6 10 14 4 9 15 2 5 13 12 8
79 0 40 7 11 3 6 10 12 4 9 15 2 5 13 14 8
82 0 41 7 8 3 6 10 12 4 9 15 2 5 13 14 11
83 0 42 7 8 3 6 10 15 4 9 12 2 5 13 14 11
76 0 43 7 8 3 6 10 15 4 2 12 9 5 13 14 11
70 0 44 7 8 3 6 10 15 4 2 12 9 5 13 11 14
58 0 45 7 8 13 6 10 15 4 2 12 9 5 3 11 14
63 0 46 7 8 11 6 10 15 4 2 12 9 5 3 13 14
53 0 47 7 14 11 6 10 15 4 2 12 9 5 3 13 8
55 0 48 7 14 11 6 10 15 4 8 12 9 5 3 13 2
48 0 49 7 14 11 6 4 15 10 8 12 9 5 3 13 2
53 0 50 7 14 11 6 2 15 10 8 12 9 5 3 13 4
54 0 51 7 14 11 6 2 15 10 8 12 5 9 3 13 4
57 0 52 7 14 11 6 2 15 10 8 5 12 9 3 13 4
55 0 53 7 14 11 15 2 6 10 8 5 12 9 3 13 4
60 0 54 7 14 11 15 2 3 10 8 5 12 9 6 13 4
67 0 55 7 14 11 15 8 3 10 2 5 12 9 6 13 4
57 0 56 7 14 11 15 8 3 10 2 5 12 4 6 13 9
56 0 57 7 14 11 15 8 3 10 12 5 2 4 6 13 9
63 0 58 11 14 7 15 8 3 10 12 5 2 4 6 13 9
67 0 59 11 14 7 15 8 3 10 12 5 2 4 6 9 13
61 0 60 6 14 7 15 8 3 10 12 5 2 4 11 9 13
61 0 61 6 14 15 7 8 3 10 12 5 2 4 11 9 13
69 0 62 6 14 15 7 8 3 4 12 5 2 10 11 9 13
62 0 63 6 12 15 7 8 3 4 14 5 2 10 11 9 13
63 0 64 6 12 15 7 8 3 4 11 5 2 10 14 9 13
61 0 65 6 12 15 7 8 9 4 11 5 2 10 14 3 13
68 0 66 6 12 13 7 8 9 4 11 5 2 10 14 3 15
72 0 67 6 12 13 5 8 9 4 11 7 2 10 14 3 15
79 0 68 6 12 13 5 8 9 4 11 7 3 10 14 2 15
64 0 69 6 12 7 5 8 9 4 11 13 3 10 14 2 15
53 0 70 6 12 8 5 7 9 4 11 13 3 10 14 2 15
46 0 71 6 12 8 5 7 9 15 11 13 3 10 14 2 4
51 0 72 14 12 8 5 7 9 15 11 13 3 10 6 2 4
42 0 73 14 12 8 5 7 4 15 11 13 3 10 6 2 9
55 0 74 14 12 8 5 7 13 15 11 4 3 10 6 2 9
62 0 75 14 12 8 5 4 13 15 11 7 3 10 6 2 9
66 0 76 14 12 9 5 4 13 15 11 7 3 10 6 2 8
65 0 77 14 12 9 5 8 13 15 11 7 3 10 6 2 4
71 0 78 14 11 9 5 8 13 15 12 7 3 10 6 2 4
69 0 79 14 11 9 13 8 5 15 12 7 3 10 6 2 4
71 0 80 14 11 15 13 8 5 9 12 7 3 10 6 2 4
64 0 81 13 11 15 14 8 5 9 12 7 3 10 6 2 4
50 0 82 13 11 15 14 7 5 9 12 8 3 10 6 2 4
48 0 83 13 11 15 7 14 5 9 12 8 3 10 6 2 4
46 0 84 13 11 8 7 14 5 9 12 15 3 10 6 2 4
50 0 85 13 11 8 7 14 5 9 15 12 3 10 6 2 4
