81 0 0 15 12 9 8 6 5 10 13 2 7 11 4 3 14
72 0 0 15 12 9 14 6 5 10 13 2 7 11 4 3 8
71 0 1 15 12 9 14 4 5 10 13 2 7 11 6 3 8
69 0 2 15 7 9 14 4 5 10 13 2 12 11 6 3 8
59 0 3 15 7 8 14 4 5 10 13 2 12 11 6 3 9
63 0 4 15 7 8 14 4 5 6 13 2 12 11 10 3 9
62 0 5 15 7 12 14 4 5 6 13 2 8 11 10 3 9
55 0 6 15 7 6 14 4 5 12 13 2 8 11 10 3 9
39 0 7 15 7 6 14 4 11 12 13 2 8 5 10 3 9
46 0 8 15 7 10 14 4 11 12 13 2 8 5 6 3 9
55 0 9 11 7 10 14 4 15 12 13 2 8 5 6 3 9
45 0 10 11 7 10 14 4 15 12 6 2 8 5 13 3 9
51 0 11 11 7 10 14 4 15 2 6 12 8 5 13 3 9
66 0 12 11 7 10 14 8 15 2 6 12 4 5 13 3 9
53 0 13 11 7 10 5 8 15 2 6 12 4 14 13 3 9
49 0 14 11 7 10 5 8 15 2 6 12 14 4 13 3 9
65 0 15 11 7 10 14 8 15 2 6 12 5 4 13 3 9
67 0 16 11 7 10 14 8 15 2 6 5 12 4 13 3 9
61 0 17 12 7 10 14 8 15 2 6 5 11 4 13 3 9
44 0 18 12 7 10 14 6 15 2 8 5 11 4 13 3 9
54 0 19 12 7 10 9 6 15 2 8 5 11 4 13 3 14
48 0 20 9 7 10 12 6 15 2 8 5 11 4 13 3 14
52 0 21 9 7 10 12 6 3 2 8 5 11 4 13 15 14
64 0 22 9 7 12 10 6 3 2 8 5 11 4 13 15 14
57 0 23 9 10 12 7 6 3 2 8 5 11 4 13 15 14
53 0 24 9 10 12 7 6 15 2 8 5 11 4 13 3 14
54 0 25 9 10 12 7 4 15 2 8 5 11 6 13 3 14
59 0 26 9 10 12 7 4 15 2 5 8 11 6 13 3 14
59 0 27 7 10 12 9 4 15 2 5 8 11 6 13 3 14
62 0 28 7 10 12 9 4 15 2 5 8 6 11 13 3 14
65 0 29 7 10 14 9 4 15 2 5 8 6 11 13 3 12
52 0 30 7 10 14 9 4 15 11 5 8 6 2 13 3 12
63 0 31 13 10 14 9 4 15 11 5 8 6 2 7 3 12
73 0 32 13 10 14 9 4 15 11 6 8 5 2 7 3 12
56 0 33 13 10 14 9 3 15 11 6 8 5 2 7 4 12
67 0 34 13 10 14 9 3 15 11 6 8 12 2 7 4 5
60 0 35 13 10 14 9 3 15 12 6 8 5 2 7 4 11
60 0 36 13 10 8 9 3 15 12 6 14 5 2 7 4 11
56 0 37 13 3 8 9 10 15 12 6 14 5 2 7 4 11
64 0 38 13 3 8 9 10 15 14 6 12 5 2 7 4 11
76 0 39 15 3 8 9 10 13 14 6 12 5 2 7 4 11
84 0 40 15 3 8 9 14 13 10 6 12 5 2 7 4 11
91 0 41 15 4 8 9 14 13 10 6 12 5 2 7 3 11
75 0 42 15 4 8 9 14 5 10 6 12 13 2 7 3 11
66 0 43 15 4 8 9 7 5 10 6 12 13 2 14 3 11
76 0 44 15 14 8 9 7 5 10 6 12 13 2 4 3 11
