53 0 0 2 9 3 4 12 14 5 10 13 15 6 11 8 7
49 0 0 2 13 3 4 12 14 5 10 9 15 6 11 8 7
61 0 1 2 13 5 4 12 14 3 10 9 15 6 11 8 7
62 0 2 2 4 5 13 12 14 3 10 9 15 6 11 8 7
61 0 3 2 4 5 13 12 11 3 10 9 15 6 14 8 7
71 0 4 2 4 5 13 12 3 11 10 9 15 6 14 8 7
76 0 5 2 4 5 13 12 3 11 10 9 6 15 14 8 7
80 0 6 6 4 5 13 12 3 11 10 9 15 2 14 8 7
68 0 7 6 4 5 13 11 3 12 10 9 15 2 14 8 7
67 0 8 6 4 5 13 9 3 12 10 11 15 2 14 8 7
64 0 9 6 4 5 13 9 3 12 15 11 10 2 14 8 7
64 0 10 4 6 5 13 9 3 12 15 11 10 2 14 8 7
78 0 11 4 6 5 13 14 3 12 15 11 10 2 9 8 7
74 0 12 4 6 5 13 14 3 7 15 11 10 2 9 8 12
74 0 13 15 6 5 13 14 3 7 4 11 10 2 9 8 12
61 0 14 15 6 5 8 14 3 7 4 11 10 2 9 13 12
56 0 15 15 6 5 8 7 3 14 4 11 10 2 9 13 12
59 0 16 15 6 5 8 12 3 14 4 11 10 2 9 13 7
63 0 17 15 6 5 8 12 13 14 4 11 10 2 9 3 7
67 0 18 15 6 5 8 12 13 14 4 10 11 2 9 3 7
63 0 19 15 6 5 8 12 13 14 4 11 10 2 9 3 7
52 0 20 15 6 5 8 12 7 14 4 11 10 2 9 3 13
53 0 21 10 6 5 8 12 7 14 4 11 15 2 9 3 13
62 0 22 10 13 5 8 12 7 14 4 11 15 2 9 3 6
64 0 23 10 13 5 8 12 7 14 4 11 15 2 3 9 6
75 0 24 10 13 14 8 12 7 5 4 11 15 2 3 9 6
67 0 25 10 13 14 8 6 7 5 4 11 15 2 3 9 12
70 0 26 5 13 14 8 6 7 10 4 11 15 2 3 9 12
52 0 27 2 13 14 8 6 7 10 4 11 15 5 3 9 12
53 0 28 2 13 14 8 6 7 10 9 11 15 5 3 4 12
47 0 29 2 13 7 8 6 14 10 9 11 15 5 3 4 12
50 0 30 2 13 7 9 6 14 10 8 11 15 5 3 4 12
49 0 31 10 13 7 9 6 14 2 8 11 15 5 3 4 12
58 0 32 10 13 7 9 6 14 4 8 11 15 5 3 2 12
59 0 33 10 13 7 9 5 14 4 8 11 15 6 3 2 12
63 0 34 10 13 7 9 5 4 14 8 11 15 6 3 2 12
58 0 35 10 13 7 9 5 4 14 2 11 15 6 3 8 12
58 0 36 10 13 7 6 5 4 14 2 11 15 9 3 8 12
69 0 37 10 13 7 6 5 4 14 9 11 15 2 3 8 12
52 0 38 10 13 7 6 2 4 14 9 11 15 5 3 8 12
48 0 39 10 15 7 6 2 4 14 9 11 13 5 3 8 12
52 0 40 12 15 7 6 2 4 14 9 11 13 5 3 8 10
39 0 41 12 15 7 6 2 4 14 9 11 13 3 5 8 10
49 0 42 12 15 7 6 2 4 8 9 11 13 3 5 14 10
56 0 43 15 12 7 6 2 4 8 9 11 13 3 5 14 10
72 0 44 15 12 7 6 2 4 8 9 5 13 3 11 14 10
67 0 45 15 12 7 6 14 4 8 9 5 13 3 11 2 10
56 0 46 15 10 7 6 14 4 8 9 5 13 3 11 2 12
52 0 47 15 10 7 6 14 4 8 9 5 13 3 11 12 2
46 0 48 15 10 7 6 14 4 8 9 11 13 3 5 12 2
62 0 49 6 10 7 15 14 4 8 9 11 13 3 5 12 2
72 0 50 6 3 7 15 14 4 8 9 11 13 10 5 12 2
57 0 51 6 3 7 15 14 4 10 9 11 13 8 5 12 2
54 0 52 6 10 7 15 14 4 3 9 11 13 8 5 12 2
50 0 53 7 10 6 15 14 4 3 9 11 13 8 5 12 2
47 0 54 7 10 6 15 14 2 3 9 11 13 8 5 12 4
60 0 55 13 10 6 15 14 2 3 9 11 7 8 5 12 4
65 0 56 13 10 6 15 14 11 3 9 2 7 8 5 12 4
