55 0 0 5 3 13 6 11 4 14 7 15 2 9 12 8 10
60 0 0 5 3 13 7 11 4 14 6 15 2 9 12 8 10
49 0 1 5 3 13 15 11 4 14 6 7 2 9 12 8 10
52 0 2 5 3 14 15 11 4 13 6 7 2 9 12 8 10
44 0 3 5 3 9 15 11 4 13 6 7 2 14 12 8 10
43 0 4 5 3 9 15 11 4 13 6 12 2 14 7 8 10
56 0 5 5 3 8 15 11 4 13 6 12 2 14 7 9 10
56 0 6 5 3 2 15 11 4 13 6 12 8 14 7 9 10
61 0 7 5 3 2 6 11 4 13 15 12 8 14 7 9 10
69 0 8 5 3 2 6 11 12 13 15 4 8 14 7 9 10
73 0 9 12 3 2 6 11 5 13 15 4 8 14 7 9 10
72 0 10 12 2 3 6 11 5 13 15 4 8 14 7 9 10
67 0 11 12 9 3 6 11 5 13 15 4 8 14 7 2 10
64 0 12 8 9 3 6 11 5 13 15 4 12 14 7 2 10
59 0 13 8 9 3 6 4 5 13 15 11 12 14 7 2 10
55 0 14 8 9 3 6 4 5 13 11 15 12 14 7 2 10
55 0 15 8 11 3 6 4 5 13 9 15 12 14 7 2 10
61 0 16 8 11 3 6 4 5 13 12 15 9 14 7 2 10
67 0 17 8 2 3 6 4 5 13 12 15 9 14 7 11 10
71 0 18 8 3 2 6 4 5 13 12 15 9 14 7 11 10
72 0 19 15 3 2 6 4 5 13 12 8 9 14 7 11 10
57 0 20 15 3 2 6 4 5 13 12 11 9 14 7 8 10
63 0 21 10 3 2 6 4 5 13 12 11 9 14 7 8 15
62 0 22 10 3 2 6 12 5 13 4 11 9 14 7 8 15
71 0 23 10 3 4 6 12 5 13 2 11 9 14 7 8 15
61 0 24 10 3 4 6 12 5 13 9 11 2 14 7 8 15
60 0 25 10 3 4 6 8 5 13 9 11 2 14 7 12 15
56 0 26 10 3 4 6 7 5 13 9 11 2 14 8 12 15
62 0 27 10 3 4 13 7 5 6 9 11 2 14 8 12 15
67 0 28 10 3 4 13 7 9 6 5 11 2 14 8 12 15
63 0 29 10 11 4 13 7 9 6 5 3 2 14 8 12 15
57 0 30 10 11 4 14 7 9 6 5 3 2 13 8 12 15
57 0 31 10 11 4 14 7 3 6 5 9 2 13 8 12 15
62 0 32 10 11 6 14 7 3 4 5 9 2 13 8 12 15
57 0 33 2 11 6 14 7 3 4 5 9 10 13 8 12 15
60 0 34 2 11 15 14 7 3 4 5 9 10 13 8 12 6
66 0 35 2 11 6 10 7 3 4 5 9 14 13 8 12 15
61 0 36 2 11 6 7 10 3 4 5 9 14 13 8 12 15
67 0 37 2 11 6 7 10 3 4 5 9 14 15 8 12 13
77 0 38 10 11 6 7 2 3 4 5 9 14 15 8 12 13
75 0 39 10 11 6 7 2 3 5 4 9 14 15 8 12 13
85 0 40 10 11 6 5 2 3 7 4 9 14 15 8 12 13
79 0 41 10 3 6 5 2 11 7 4 9 14 15 8 12 13
71 0 42 2 3 6 5 10 11 7 4 9 14 15 8 12 13
76 0 43 6 3 2 5 10 11 7 4 9 14 15 8 12 13
76 0 44 6 3 2 5 10 11 7 8 9 14 15 4 12 13
77 0 45 6 3 2 5 10 11 7 8 15 14 9 4 12 13
76 0 46 4 3 2 5 10 11 7 8 15 14 9 6 12 13
70 0 47 4 3 2 5 10 11 7 8 13 14 9 6 12 15
73 0 48 4 3 2 8 10 11 7 5 13 14 9 6 12 15
51 0 49 4 3 2 8 13 11 7 5 10 14 9 6 12 15
59 0 50 4 3 2 8 15 11 7 5 10 14 9 6 12 13
56 0 51 4 3 2 8 15 11 7 5 10 14 9 12 6 13
52 0 52 4 3 13 8 15 11 7 5 10 14 9 12 6 2
57 0 53 4 15 13 8 3 11 7 5 10 14 9 12 6 2
53 0 54 4 14 13 8 3 11 7 5 10 15 9 12 6 2
56 0 55 13 14 4 8 3 11 7 5 10 15 9 12 6 2
53 0 56 13 14 12 8 3 11 7 5 10 15 9 4 6 2
63 0 57 13 14 12 8 3 2 7 5 10 15 9 4 6 11
69 0 58 13 14 12 4 3 2 7 5 10 15 9 8 6 11
55 0 59 13 11 12 4 3 2 7 5 10 15 9 8 6 14
69 0 60 13 7 12 4 3 2 11 5 10 15 9 8 6 14
54 0 61 13 7 14 4 3 2 11 5 10 15 9 8 6 12
50 0 62 13 7 14 4 3 2 11 5 9 15 10 8 6 12
51 0 63 13 7 14 4 3 2 11 5 9 15 6 8 10 12
41 0 64 13 7 14 4 3 15 11 5 9 2 6 8 10 12
41 0 65 10 7 14 4 3 15 11 5 9 2 6 8 13 12
59 0 66 10 7 14 4 3 15 2 5 9 11 6 8 13 12
65 0 67 10 15 14 4 3 7 2 5 9 11 6 8 13 12
65 0 68 10 15 14 4 3 13 2 5 9 11 6 8 7 12
69 0 69 10 15 14 4 7 13 2 5 9 11 6 8 3 12
68 0 70 10 15 14 4 7 13 2 8 9 11 6 5 3 12
67 0 71 10 15 14 4 7 13 5 8 9 11 6 2 3 12
66 0 72 10 15 14 4 7 13 5 8 9 12 6 2 3 11
61 0 73 10 15 14 4 7 13 5 8 9 3 6 2 12 11
66 0 74 10 15 14 4 7 13 5 6 9 3 8 2 12 11
61 0 75 10 15 14 4 7 13 5 11 9 3 8 2 12 6
61 0 76 10 2 14 4 7 13 5 11 9 3 8 15 12 6
64 0 77 10 2 14 4 15 13 5 11 9 3 8 7 12 6
